filename,track,measure_st,measure_end,set
1126.npy,0,20,36,train
1126.npy,0,21,37,train
1126.npy,0,22,38,train
1126.npy,0,23,39,train
1126.npy,0,24,40,train
1126.npy,0,25,41,train
1126.npy,0,26,42,train
1126.npy,0,27,43,train
1126.npy,0,28,44,train
1126.npy,0,29,45,train
1126.npy,0,30,46,train
1126.npy,0,31,47,train
1126.npy,0,32,48,train
1126.npy,0,33,49,train
1126.npy,0,34,50,train
1126.npy,0,35,51,train
1126.npy,0,36,52,train
1126.npy,0,37,53,train
1126.npy,0,38,54,train
1126.npy,0,39,55,train
1126.npy,0,40,56,train
1126.npy,0,41,57,train
1126.npy,0,42,58,train
1126.npy,0,43,59,train
1126.npy,0,44,60,train
1126.npy,0,45,61,train
1126.npy,0,46,62,train
1126.npy,0,47,63,train
1126.npy,0,48,64,train
1126.npy,0,49,65,train
1126.npy,0,50,66,train
1126.npy,0,51,67,train
1126.npy,0,52,68,train
1126.npy,0,53,69,train
1126.npy,0,54,70,train
1126.npy,0,55,71,train
1126.npy,0,56,72,train
1126.npy,0,57,73,train
1126.npy,0,58,74,train
1126.npy,0,59,75,train
1126.npy,0,60,76,train
1126.npy,0,61,77,train
1126.npy,0,62,78,train
1126.npy,0,63,79,train
1126.npy,0,64,80,train
1126.npy,0,65,81,train
1126.npy,0,66,82,train
1126.npy,0,67,83,train
1126.npy,0,68,84,train
1126.npy,0,69,85,train
1126.npy,0,70,86,train
1126.npy,0,71,87,train
1126.npy,0,72,88,train
1126.npy,0,73,89,train
1126.npy,0,74,90,train
1126.npy,0,75,91,train
1126.npy,0,76,92,train
1126.npy,0,77,93,train
1126.npy,0,78,94,train
1126.npy,0,79,95,train
1126.npy,0,80,96,train
1126.npy,0,81,97,train
1126.npy,0,82,98,train
1126.npy,0,83,99,train
1126.npy,0,84,100,train
1126.npy,0,85,101,train
1126.npy,0,86,102,train
1126.npy,0,87,103,train
1126.npy,0,88,104,train
1126.npy,0,89,105,train
1126.npy,0,90,106,train
1126.npy,0,91,107,train
1126.npy,0,92,108,train
1126.npy,0,93,109,train
1126.npy,0,94,110,train
1126.npy,0,95,111,train
1126.npy,0,96,112,train
1126.npy,0,97,113,train
1126.npy,0,98,114,train
1126.npy,0,99,115,train
1126.npy,0,100,116,train
1126.npy,0,101,117,train
1126.npy,0,102,118,train
1126.npy,0,103,119,train
1126.npy,0,104,120,train
1126.npy,0,105,121,train
1126.npy,0,106,122,train
1126.npy,0,107,123,train
1126.npy,0,108,124,train
1126.npy,0,109,125,train
1126.npy,0,110,126,train
1126.npy,0,111,127,train
1126.npy,0,112,128,train
1126.npy,0,113,129,train
1126.npy,0,114,130,train
1126.npy,0,115,131,train
1126.npy,0,116,132,train
1126.npy,0,117,133,train
1126.npy,0,118,134,train
1126.npy,0,119,135,train
1126.npy,0,120,136,train
1126.npy,0,121,137,train
1126.npy,0,122,138,train
1126.npy,0,123,139,train
1126.npy,0,124,140,train
1126.npy,0,125,141,train
1126.npy,0,126,142,train
1126.npy,0,127,143,train
668.npy,0,0,16,train
668.npy,0,1,17,train
668.npy,0,2,18,train
668.npy,0,3,19,train
668.npy,0,4,20,train
668.npy,0,5,21,train
668.npy,0,6,22,train
668.npy,0,7,23,train
668.npy,0,8,24,train
668.npy,0,9,25,train
668.npy,0,10,26,train
668.npy,0,11,27,train
668.npy,0,12,28,train
668.npy,0,13,29,train
668.npy,0,14,30,train
668.npy,0,15,31,train
668.npy,0,16,32,train
668.npy,0,17,33,train
668.npy,0,18,34,train
668.npy,0,19,35,train
668.npy,0,20,36,train
668.npy,0,21,37,train
668.npy,0,22,38,train
668.npy,0,23,39,train
668.npy,0,24,40,train
668.npy,0,25,41,train
668.npy,0,26,42,train
668.npy,0,27,43,train
668.npy,0,28,44,train
668.npy,0,29,45,train
668.npy,0,30,46,train
668.npy,0,31,47,train
668.npy,0,32,48,train
668.npy,0,33,49,train
668.npy,0,34,50,train
668.npy,0,35,51,train
668.npy,0,36,52,train
668.npy,0,37,53,train
668.npy,0,38,54,train
668.npy,0,39,55,train
668.npy,0,40,56,train
668.npy,0,41,57,train
668.npy,0,42,58,train
668.npy,0,43,59,train
668.npy,0,44,60,train
668.npy,0,45,61,train
668.npy,0,46,62,train
668.npy,0,47,63,train
668.npy,0,48,64,train
668.npy,0,49,65,train
668.npy,0,50,66,train
668.npy,0,51,67,train
668.npy,0,52,68,train
668.npy,0,53,69,train
668.npy,0,54,70,train
668.npy,0,55,71,train
668.npy,0,56,72,train
668.npy,0,57,73,train
668.npy,0,58,74,train
668.npy,0,59,75,train
668.npy,0,60,76,train
668.npy,0,61,77,train
668.npy,0,62,78,train
668.npy,0,63,79,train
668.npy,0,64,80,train
668.npy,0,65,81,train
668.npy,0,66,82,train
668.npy,0,67,83,train
668.npy,0,68,84,train
668.npy,0,69,85,train
668.npy,0,70,86,train
668.npy,0,71,87,train
668.npy,0,72,88,train
668.npy,0,73,89,train
668.npy,0,74,90,train
668.npy,0,75,91,train
668.npy,0,76,92,train
668.npy,0,77,93,train
668.npy,0,78,94,train
668.npy,0,79,95,train
668.npy,0,80,96,train
668.npy,0,81,97,train
668.npy,0,82,98,train
1507.npy,0,0,16,train
1507.npy,0,1,17,train
1507.npy,0,2,18,train
1507.npy,0,3,19,train
1507.npy,0,4,20,train
1507.npy,0,5,21,train
1507.npy,0,6,22,train
1507.npy,0,7,23,train
1507.npy,0,8,24,train
1507.npy,0,9,25,train
1507.npy,0,10,26,train
1507.npy,0,11,27,train
1507.npy,0,12,28,train
1507.npy,0,13,29,train
1507.npy,0,14,30,train
1507.npy,0,15,31,train
1507.npy,0,16,32,train
1507.npy,0,17,33,train
1507.npy,0,18,34,train
1507.npy,0,19,35,train
1507.npy,0,20,36,train
1507.npy,0,21,37,train
1507.npy,0,22,38,train
1507.npy,0,23,39,train
1507.npy,0,24,40,train
1507.npy,0,25,41,train
1507.npy,0,26,42,train
1507.npy,0,27,43,train
1507.npy,0,28,44,train
1507.npy,0,29,45,train
1507.npy,0,30,46,train
1507.npy,0,31,47,train
1507.npy,0,32,48,train
1507.npy,0,33,49,train
1507.npy,0,34,50,train
1507.npy,0,35,51,train
1507.npy,0,36,52,train
1507.npy,0,37,53,train
1507.npy,0,38,54,train
1507.npy,0,39,55,train
1507.npy,0,40,56,train
1507.npy,0,41,57,train
1507.npy,0,42,58,train
1507.npy,0,43,59,train
1507.npy,0,44,60,train
1507.npy,0,45,61,train
1507.npy,0,46,62,train
1507.npy,0,47,63,train
1507.npy,0,48,64,train
1507.npy,0,49,65,train
1507.npy,0,50,66,train
1507.npy,0,51,67,train
1507.npy,0,52,68,train
1507.npy,0,53,69,train
1507.npy,0,54,70,train
1507.npy,0,55,71,train
1507.npy,0,56,72,train
1507.npy,0,57,73,train
1507.npy,0,58,74,train
1507.npy,0,59,75,train
1507.npy,0,60,76,train
1507.npy,0,61,77,train
1507.npy,0,62,78,train
1507.npy,0,63,79,train
1507.npy,0,64,80,train
1507.npy,0,65,81,train
1507.npy,0,66,82,train
1507.npy,0,67,83,train
1507.npy,0,68,84,train
1507.npy,0,69,85,train
1507.npy,0,70,86,train
1507.npy,0,71,87,train
1507.npy,0,72,88,train
1507.npy,0,73,89,train
1507.npy,0,74,90,train
1507.npy,0,75,91,train
1507.npy,0,76,92,train
1507.npy,0,77,93,train
1507.npy,0,78,94,train
1507.npy,0,79,95,train
1507.npy,0,80,96,train
1507.npy,0,81,97,train
1507.npy,0,82,98,train
1507.npy,0,83,99,train
1507.npy,0,84,100,train
1507.npy,0,85,101,train
1507.npy,0,86,102,train
1507.npy,0,87,103,train
1507.npy,0,88,104,train
1507.npy,0,89,105,train
1507.npy,0,90,106,train
1507.npy,0,91,107,train
1507.npy,0,92,108,train
1507.npy,0,93,109,train
1507.npy,0,94,110,train
1507.npy,0,95,111,train
1507.npy,0,96,112,train
1507.npy,0,97,113,train
1507.npy,0,98,114,train
1507.npy,0,99,115,train
1507.npy,0,100,116,train
1507.npy,0,101,117,train
1507.npy,0,102,118,train
1507.npy,0,103,119,train
1507.npy,0,104,120,train
1507.npy,0,105,121,train
1507.npy,0,106,122,train
1507.npy,0,107,123,train
1507.npy,0,108,124,train
1507.npy,0,109,125,train
1507.npy,0,110,126,train
99.npy,0,0,16,train
99.npy,0,1,17,train
99.npy,0,2,18,train
99.npy,0,3,19,train
99.npy,0,4,20,train
99.npy,0,5,21,train
99.npy,0,6,22,train
99.npy,0,7,23,train
99.npy,0,8,24,train
99.npy,0,9,25,train
99.npy,0,10,26,train
99.npy,0,11,27,train
99.npy,0,12,28,train
99.npy,0,13,29,train
99.npy,0,14,30,train
99.npy,0,15,31,train
99.npy,0,16,32,train
99.npy,0,17,33,train
99.npy,0,18,34,train
99.npy,0,19,35,train
99.npy,0,20,36,train
99.npy,0,21,37,train
99.npy,0,22,38,train
99.npy,0,23,39,train
99.npy,0,24,40,train
99.npy,0,25,41,train
99.npy,0,26,42,train
99.npy,0,27,43,train
99.npy,0,28,44,train
99.npy,0,29,45,train
99.npy,0,30,46,train
99.npy,0,31,47,train
99.npy,0,32,48,train
99.npy,0,33,49,train
99.npy,0,34,50,train
99.npy,0,35,51,train
99.npy,0,36,52,train
99.npy,0,37,53,train
99.npy,0,38,54,train
99.npy,0,39,55,train
99.npy,0,40,56,train
99.npy,0,41,57,train
99.npy,0,42,58,train
99.npy,0,43,59,train
99.npy,0,44,60,train
99.npy,0,45,61,train
99.npy,0,46,62,train
99.npy,0,47,63,train
99.npy,0,48,64,train
99.npy,0,49,65,train
99.npy,0,50,66,train
99.npy,0,51,67,train
99.npy,0,52,68,train
99.npy,0,53,69,train
99.npy,0,54,70,train
99.npy,0,55,71,train
99.npy,0,56,72,train
99.npy,0,57,73,train
99.npy,0,58,74,train
99.npy,0,59,75,train
99.npy,0,60,76,train
99.npy,0,61,77,train
99.npy,0,62,78,train
99.npy,0,63,79,train
99.npy,0,64,80,train
99.npy,0,65,81,train
99.npy,0,66,82,train
99.npy,0,67,83,train
99.npy,0,68,84,train
99.npy,0,69,85,train
99.npy,0,70,86,train
99.npy,0,71,87,train
99.npy,0,72,88,train
99.npy,0,73,89,train
99.npy,0,74,90,train
99.npy,0,75,91,train
99.npy,0,76,92,train
99.npy,0,77,93,train
99.npy,0,78,94,train
99.npy,0,79,95,train
99.npy,0,80,96,train
99.npy,0,81,97,train
99.npy,0,82,98,train
99.npy,0,83,99,train
99.npy,0,84,100,train
99.npy,0,85,101,train
99.npy,0,86,102,train
99.npy,0,87,103,train
99.npy,0,88,104,train
99.npy,0,89,105,train
99.npy,0,90,106,train
99.npy,0,91,107,train
99.npy,0,92,108,train
99.npy,0,93,109,train
99.npy,0,94,110,train
99.npy,0,95,111,train
99.npy,0,96,112,train
99.npy,0,97,113,train
99.npy,0,98,114,train
99.npy,0,99,115,train
99.npy,0,100,116,train
99.npy,0,101,117,train
99.npy,0,102,118,train
99.npy,0,103,119,train
99.npy,0,104,120,train
99.npy,0,105,121,train
99.npy,0,106,122,train
99.npy,0,107,123,train
99.npy,0,108,124,train
99.npy,0,109,125,train
99.npy,0,110,126,train
99.npy,0,111,127,train
99.npy,0,112,128,train
99.npy,0,113,129,train
99.npy,0,114,130,train
99.npy,0,115,131,train
937.npy,0,0,16,val
937.npy,0,1,17,val
937.npy,0,2,18,val
937.npy,0,3,19,val
937.npy,0,4,20,val
937.npy,0,5,21,val
937.npy,0,6,22,val
937.npy,0,7,23,val
937.npy,0,8,24,val
937.npy,0,9,25,val
937.npy,0,10,26,val
937.npy,0,11,27,val
937.npy,0,12,28,val
937.npy,0,13,29,val
937.npy,0,14,30,val
937.npy,0,15,31,val
937.npy,0,16,32,val
937.npy,0,17,33,val
937.npy,0,18,34,val
937.npy,0,19,35,val
937.npy,0,20,36,val
937.npy,0,21,37,val
937.npy,0,22,38,val
937.npy,0,23,39,val
937.npy,0,24,40,val
937.npy,0,25,41,val
937.npy,0,26,42,val
937.npy,0,27,43,val
937.npy,0,28,44,val
937.npy,0,29,45,val
937.npy,0,30,46,val
937.npy,0,31,47,val
937.npy,0,32,48,val
937.npy,0,33,49,val
937.npy,0,34,50,val
937.npy,0,35,51,val
937.npy,0,36,52,val
937.npy,0,37,53,val
937.npy,0,38,54,val
937.npy,0,39,55,val
937.npy,0,40,56,val
937.npy,0,41,57,val
937.npy,0,42,58,val
937.npy,0,43,59,val
937.npy,0,44,60,val
937.npy,0,45,61,val
937.npy,0,46,62,val
937.npy,0,47,63,val
937.npy,0,48,64,val
937.npy,0,49,65,val
937.npy,0,50,66,val
937.npy,0,51,67,val
937.npy,0,52,68,val
937.npy,0,53,69,val
937.npy,0,54,70,val
937.npy,0,55,71,val
937.npy,0,56,72,val
937.npy,0,57,73,val
937.npy,0,58,74,val
937.npy,0,59,75,val
937.npy,0,60,76,val
1080.npy,0,0,16,train
1080.npy,0,1,17,train
1080.npy,0,2,18,train
1080.npy,0,3,19,train
1080.npy,0,4,20,train
1080.npy,0,5,21,train
1080.npy,0,6,22,train
1080.npy,0,7,23,train
1080.npy,0,8,24,train
1080.npy,0,9,25,train
1080.npy,0,10,26,train
1080.npy,0,11,27,train
1080.npy,0,12,28,train
1080.npy,0,13,29,train
1080.npy,0,14,30,train
1080.npy,0,15,31,train
1080.npy,0,16,32,train
1080.npy,0,17,33,train
1080.npy,0,18,34,train
1080.npy,0,19,35,train
1080.npy,0,20,36,train
1080.npy,0,21,37,train
1080.npy,0,22,38,train
1080.npy,0,23,39,train
1080.npy,0,24,40,train
1080.npy,0,25,41,train
1080.npy,0,26,42,train
1080.npy,0,27,43,train
1080.npy,0,28,44,train
1080.npy,0,29,45,train
1080.npy,0,30,46,train
1080.npy,0,31,47,train
1080.npy,0,32,48,train
1080.npy,0,33,49,train
1080.npy,0,34,50,train
1080.npy,0,35,51,train
1080.npy,0,36,52,train
1080.npy,0,37,53,train
1080.npy,0,38,54,train
1080.npy,0,39,55,train
1080.npy,0,40,56,train
1080.npy,0,41,57,train
1080.npy,0,42,58,train
1080.npy,0,43,59,train
1080.npy,0,44,60,train
1080.npy,0,45,61,train
1080.npy,0,46,62,train
1080.npy,0,47,63,train
1080.npy,0,48,64,train
1080.npy,0,49,65,train
1080.npy,0,50,66,train
1080.npy,0,51,67,train
1080.npy,0,52,68,train
1080.npy,0,53,69,train
1080.npy,0,54,70,train
1080.npy,0,55,71,train
1080.npy,0,56,72,train
1080.npy,0,57,73,train
1080.npy,0,58,74,train
1080.npy,0,59,75,train
1080.npy,0,60,76,train
1080.npy,0,61,77,train
1080.npy,0,62,78,train
1080.npy,0,63,79,train
1080.npy,0,64,80,train
1080.npy,0,65,81,train
1080.npy,0,66,82,train
1080.npy,0,67,83,train
1080.npy,0,68,84,train
1080.npy,0,69,85,train
1080.npy,0,70,86,train
1080.npy,0,71,87,train
1080.npy,0,72,88,train
1080.npy,0,73,89,train
1080.npy,0,74,90,train
1080.npy,0,75,91,train
1080.npy,0,76,92,train
1080.npy,0,77,93,train
1080.npy,0,78,94,train
1080.npy,0,79,95,train
1080.npy,0,80,96,train
1080.npy,0,81,97,train
1080.npy,0,82,98,train
1080.npy,0,83,99,train
1080.npy,0,84,100,train
1080.npy,0,85,101,train
1080.npy,0,86,102,train
1080.npy,0,87,103,train
1080.npy,0,88,104,train
1080.npy,0,89,105,train
1080.npy,0,90,106,train
1080.npy,0,91,107,train
1080.npy,0,92,108,train
1080.npy,0,93,109,train
1080.npy,0,94,110,train
1080.npy,0,95,111,train
1080.npy,0,96,112,train
1080.npy,0,97,113,train
1080.npy,0,98,114,train
1080.npy,0,99,115,train
1080.npy,0,100,116,train
1080.npy,0,101,117,train
1080.npy,0,102,118,train
1080.npy,0,103,119,train
1080.npy,0,104,120,train
1080.npy,0,105,121,train
1080.npy,0,106,122,train
1080.npy,0,107,123,train
1080.npy,0,108,124,train
1080.npy,0,109,125,train
1080.npy,0,110,126,train
1080.npy,0,111,127,train
994.npy,0,0,16,train
994.npy,0,1,17,train
994.npy,0,2,18,train
994.npy,0,3,19,train
994.npy,0,4,20,train
994.npy,0,5,21,train
994.npy,0,6,22,train
994.npy,0,7,23,train
994.npy,0,8,24,train
994.npy,0,9,25,train
994.npy,0,10,26,train
994.npy,0,11,27,train
994.npy,0,12,28,train
994.npy,0,13,29,train
994.npy,0,14,30,train
994.npy,0,15,31,train
994.npy,0,16,32,train
994.npy,0,17,33,train
994.npy,0,18,34,train
994.npy,0,19,35,train
994.npy,0,20,36,train
994.npy,0,21,37,train
994.npy,0,22,38,train
994.npy,0,23,39,train
994.npy,0,24,40,train
994.npy,0,25,41,train
994.npy,0,26,42,train
994.npy,0,27,43,train
994.npy,0,28,44,train
994.npy,0,29,45,train
994.npy,0,30,46,train
994.npy,0,31,47,train
994.npy,0,32,48,train
994.npy,0,33,49,train
994.npy,0,34,50,train
994.npy,0,35,51,train
994.npy,0,36,52,train
994.npy,0,37,53,train
994.npy,0,38,54,train
994.npy,0,39,55,train
994.npy,0,40,56,train
994.npy,0,41,57,train
994.npy,0,42,58,train
994.npy,0,43,59,train
994.npy,0,44,60,train
994.npy,0,45,61,train
994.npy,0,46,62,train
994.npy,0,47,63,train
994.npy,0,48,64,train
994.npy,0,49,65,train
994.npy,0,50,66,train
994.npy,0,51,67,train
994.npy,0,52,68,train
994.npy,0,53,69,train
994.npy,0,54,70,train
994.npy,0,55,71,train
994.npy,0,56,72,train
994.npy,0,57,73,train
994.npy,0,58,74,train
994.npy,0,59,75,train
994.npy,0,60,76,train
994.npy,0,61,77,train
994.npy,0,62,78,train
994.npy,0,63,79,train
994.npy,0,64,80,train
191.npy,0,0,16,train
191.npy,0,1,17,train
191.npy,0,2,18,train
191.npy,0,3,19,train
191.npy,0,4,20,train
191.npy,0,5,21,train
191.npy,0,6,22,train
191.npy,0,7,23,train
191.npy,0,8,24,train
191.npy,0,9,25,train
191.npy,0,10,26,train
191.npy,0,11,27,train
191.npy,0,12,28,train
191.npy,0,13,29,train
191.npy,0,14,30,train
191.npy,0,15,31,train
191.npy,0,16,32,train
191.npy,0,17,33,train
191.npy,0,18,34,train
191.npy,0,19,35,train
191.npy,0,20,36,train
191.npy,0,21,37,train
191.npy,0,22,38,train
191.npy,0,23,39,train
191.npy,0,24,40,train
191.npy,0,25,41,train
191.npy,0,26,42,train
191.npy,0,27,43,train
191.npy,0,28,44,train
191.npy,0,29,45,train
191.npy,0,30,46,train
191.npy,0,31,47,train
191.npy,0,32,48,train
191.npy,0,33,49,train
191.npy,0,34,50,train
191.npy,0,35,51,train
191.npy,0,36,52,train
191.npy,0,37,53,train
191.npy,0,38,54,train
191.npy,0,39,55,train
191.npy,0,40,56,train
191.npy,0,41,57,train
191.npy,0,42,58,train
191.npy,0,43,59,train
191.npy,0,44,60,train
191.npy,0,45,61,train
191.npy,0,46,62,train
191.npy,0,47,63,train
191.npy,0,48,64,train
191.npy,0,49,65,train
191.npy,0,50,66,train
191.npy,0,51,67,train
191.npy,0,52,68,train
191.npy,0,53,69,train
191.npy,0,54,70,train
191.npy,0,55,71,train
191.npy,0,56,72,train
191.npy,0,57,73,train
191.npy,0,58,74,train
191.npy,0,59,75,train
191.npy,0,60,76,train
191.npy,0,61,77,train
191.npy,0,62,78,train
191.npy,0,63,79,train
191.npy,0,64,80,train
191.npy,0,65,81,train
191.npy,0,66,82,train
191.npy,0,67,83,train
191.npy,0,68,84,train
191.npy,0,69,85,train
191.npy,0,70,86,train
191.npy,0,71,87,train
191.npy,0,72,88,train
191.npy,0,73,89,train
191.npy,0,74,90,train
191.npy,0,75,91,train
191.npy,0,76,92,train
191.npy,0,77,93,train
191.npy,0,78,94,train
191.npy,0,79,95,train
191.npy,0,80,96,train
191.npy,0,81,97,train
191.npy,0,82,98,train
191.npy,0,83,99,train
191.npy,0,84,100,train
191.npy,0,85,101,train
191.npy,0,86,102,train
191.npy,0,87,103,train
191.npy,0,88,104,train
191.npy,0,89,105,train
191.npy,0,90,106,train
191.npy,0,91,107,train
191.npy,0,92,108,train
191.npy,0,93,109,train
191.npy,0,94,110,train
191.npy,0,95,111,train
191.npy,0,96,112,train
191.npy,0,97,113,train
191.npy,0,98,114,train
191.npy,0,99,115,train
191.npy,0,100,116,train
191.npy,0,101,117,train
191.npy,0,102,118,train
191.npy,0,103,119,train
191.npy,0,104,120,train
191.npy,0,105,121,train
191.npy,0,106,122,train
191.npy,0,107,123,train
191.npy,0,108,124,train
191.npy,0,109,125,train
191.npy,0,110,126,train
191.npy,0,111,127,train
191.npy,0,112,128,train
191.npy,0,113,129,train
191.npy,0,114,130,train
191.npy,0,115,131,train
273.npy,0,0,16,train
273.npy,0,1,17,train
273.npy,0,2,18,train
273.npy,0,3,19,train
273.npy,0,4,20,train
273.npy,0,5,21,train
273.npy,0,6,22,train
273.npy,0,7,23,train
273.npy,0,8,24,train
273.npy,0,9,25,train
273.npy,0,10,26,train
273.npy,0,11,27,train
273.npy,0,12,28,train
273.npy,0,13,29,train
273.npy,0,14,30,train
273.npy,0,15,31,train
273.npy,0,16,32,train
273.npy,0,17,33,train
273.npy,0,18,34,train
273.npy,0,19,35,train
273.npy,0,20,36,train
273.npy,0,21,37,train
273.npy,0,22,38,train
273.npy,0,23,39,train
273.npy,0,24,40,train
273.npy,0,25,41,train
273.npy,0,26,42,train
273.npy,0,27,43,train
273.npy,0,28,44,train
273.npy,0,29,45,train
273.npy,0,30,46,train
273.npy,0,31,47,train
273.npy,0,32,48,train
1008.npy,0,0,16,train
1008.npy,0,1,17,train
1008.npy,0,2,18,train
1008.npy,0,3,19,train
1008.npy,0,4,20,train
1008.npy,0,5,21,train
1008.npy,0,6,22,train
1008.npy,0,7,23,train
1008.npy,0,8,24,train
1008.npy,0,9,25,train
1008.npy,0,10,26,train
1008.npy,0,11,27,train
1008.npy,0,12,28,train
1008.npy,0,13,29,train
1008.npy,0,14,30,train
1008.npy,0,15,31,train
1008.npy,0,16,32,train
1008.npy,0,17,33,train
1008.npy,0,18,34,train
1008.npy,0,19,35,train
1008.npy,0,20,36,train
1008.npy,0,21,37,train
1008.npy,0,22,38,train
1008.npy,0,23,39,train
1008.npy,0,24,40,train
1008.npy,0,25,41,train
1008.npy,0,26,42,train
1008.npy,0,27,43,train
1008.npy,0,28,44,train
1008.npy,0,29,45,train
1008.npy,0,30,46,train
1008.npy,0,31,47,train
1008.npy,0,32,48,train
1008.npy,0,33,49,train
1008.npy,0,34,50,train
1008.npy,0,35,51,train
1008.npy,0,36,52,train
1008.npy,0,37,53,train
1008.npy,0,38,54,train
1008.npy,0,39,55,train
1008.npy,0,40,56,train
1008.npy,0,41,57,train
1008.npy,0,42,58,train
1008.npy,0,43,59,train
1008.npy,0,44,60,train
1008.npy,0,45,61,train
1008.npy,0,46,62,train
1008.npy,0,47,63,train
1008.npy,0,48,64,train
1008.npy,0,49,65,train
1008.npy,0,50,66,train
1008.npy,0,51,67,train
1008.npy,0,52,68,train
1008.npy,0,53,69,train
1008.npy,0,54,70,train
1008.npy,0,55,71,train
1008.npy,0,56,72,train
1008.npy,0,57,73,train
1008.npy,0,58,74,train
1008.npy,0,59,75,train
1008.npy,0,60,76,train
1008.npy,0,61,77,train
1008.npy,0,62,78,train
1008.npy,0,63,79,train
1008.npy,0,64,80,train
1008.npy,0,65,81,train
1008.npy,0,66,82,train
1008.npy,0,67,83,train
1008.npy,0,68,84,train
1008.npy,0,69,85,train
1008.npy,0,70,86,train
1008.npy,0,71,87,train
1008.npy,0,72,88,train
1008.npy,0,73,89,train
1008.npy,0,74,90,train
1008.npy,0,75,91,train
1008.npy,0,76,92,train
1008.npy,0,77,93,train
1008.npy,0,78,94,train
1008.npy,0,79,95,train
1008.npy,0,80,96,train
1008.npy,0,81,97,train
1008.npy,0,82,98,train
1008.npy,0,83,99,train
1008.npy,0,84,100,train
1008.npy,0,85,101,train
1008.npy,0,86,102,train
1008.npy,0,87,103,train
1008.npy,0,88,104,train
1008.npy,0,89,105,train
1008.npy,0,90,106,train
1008.npy,0,91,107,train
1008.npy,0,92,108,train
1008.npy,0,93,109,train
1008.npy,0,94,110,train
1008.npy,0,95,111,train
1008.npy,0,96,112,train
1008.npy,0,97,113,train
1008.npy,0,98,114,train
1008.npy,0,99,115,train
1008.npy,0,100,116,train
1008.npy,0,101,117,train
1008.npy,0,102,118,train
1008.npy,0,103,119,train
1008.npy,0,104,120,train
1008.npy,0,105,121,train
1008.npy,0,106,122,train
1008.npy,0,107,123,train
1008.npy,0,108,124,train
1008.npy,0,109,125,train
1008.npy,0,110,126,train
1008.npy,0,111,127,train
1008.npy,0,112,128,train
1008.npy,0,113,129,train
1008.npy,0,114,130,train
1008.npy,0,115,131,train
1008.npy,0,116,132,train
1008.npy,0,117,133,train
1008.npy,0,118,134,train
1008.npy,0,119,135,train
1008.npy,0,120,136,train
1008.npy,0,121,137,train
1008.npy,0,122,138,train
1008.npy,0,123,139,train
1008.npy,0,124,140,train
1008.npy,0,125,141,train
1008.npy,0,126,142,train
1008.npy,0,127,143,train
1008.npy,0,128,144,train
1008.npy,0,129,145,train
1008.npy,0,130,146,train
1008.npy,0,131,147,train
1008.npy,0,132,148,train
1008.npy,0,133,149,train
1008.npy,0,134,150,train
1008.npy,0,135,151,train
1008.npy,0,136,152,train
1008.npy,0,137,153,train
1008.npy,0,138,154,train
1008.npy,0,139,155,train
1008.npy,0,140,156,train
1008.npy,0,141,157,train
1008.npy,0,142,158,train
1008.npy,0,143,159,train
1008.npy,0,144,160,train
1008.npy,0,145,161,train
1008.npy,0,146,162,train
1008.npy,0,147,163,train
1008.npy,0,148,164,train
1008.npy,0,149,165,train
1008.npy,0,150,166,train
1008.npy,0,151,167,train
1008.npy,0,152,168,train
1008.npy,0,153,169,train
259.npy,0,0,16,train
259.npy,0,1,17,train
259.npy,0,2,18,train
259.npy,0,3,19,train
259.npy,0,4,20,train
259.npy,0,5,21,train
259.npy,0,6,22,train
259.npy,0,7,23,train
259.npy,0,8,24,train
259.npy,0,9,25,train
259.npy,0,10,26,train
259.npy,0,11,27,train
259.npy,0,12,28,train
259.npy,0,13,29,train
259.npy,0,14,30,train
259.npy,0,15,31,train
259.npy,0,16,32,train
259.npy,0,17,33,train
259.npy,0,18,34,train
259.npy,0,19,35,train
259.npy,0,20,36,train
259.npy,0,21,37,train
259.npy,0,22,38,train
259.npy,0,23,39,train
259.npy,0,24,40,train
259.npy,0,25,41,train
259.npy,0,26,42,train
259.npy,0,27,43,train
259.npy,0,28,44,train
259.npy,0,29,45,train
259.npy,0,30,46,train
259.npy,0,31,47,train
259.npy,0,32,48,train
259.npy,0,33,49,train
259.npy,0,34,50,train
259.npy,0,35,51,train
259.npy,0,36,52,train
259.npy,0,37,53,train
259.npy,0,38,54,train
259.npy,0,39,55,train
259.npy,0,40,56,train
259.npy,0,41,57,train
259.npy,0,42,58,train
259.npy,0,43,59,train
259.npy,0,44,60,train
259.npy,0,45,61,train
259.npy,0,46,62,train
259.npy,0,47,63,train
259.npy,0,48,64,train
259.npy,0,49,65,train
259.npy,0,50,66,train
259.npy,0,51,67,train
259.npy,0,52,68,train
259.npy,0,53,69,train
259.npy,0,54,70,train
259.npy,0,55,71,train
259.npy,0,56,72,train
259.npy,0,57,73,train
259.npy,0,58,74,train
259.npy,0,59,75,train
259.npy,0,60,76,train
259.npy,0,61,77,train
259.npy,0,62,78,train
259.npy,0,63,79,train
259.npy,0,64,80,train
259.npy,0,65,81,train
259.npy,0,66,82,train
259.npy,0,67,83,train
259.npy,0,68,84,train
259.npy,0,69,85,train
259.npy,0,70,86,train
259.npy,0,71,87,train
259.npy,0,72,88,train
259.npy,0,73,89,train
259.npy,0,74,90,train
259.npy,0,75,91,train
259.npy,0,76,92,train
259.npy,0,77,93,train
259.npy,0,78,94,train
